address,nearest_mrt,time_to_nearest_mrt,price,unit_type,room_type,room_size,status,updated_time,link,updated_date
542 Bukit Batok Street 52,,,750.0,HDB,Master room,190.0,FULLY FURNISHED,2023-09-11 13:57:29.337832,https://99.co/singapore/rooms/property/542-bukit-batok-street-52-hdb-2NUzxEuBErMWUF7vy7Fv9c,2023-09-11
13 Cantonment Close,,,1100.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-11 13:57:29.337834,https://99.co/singapore/rooms/property/13-cantonment-close-hdb-6npcuHidrjN4sBqpcupnVm,2023-09-11
130A Ang Mo Kio Street 12,,,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-11 13:57:29.337837,https://99.co/singapore/rooms/property/130a-ang-mo-kio-street-12-hdb-R32Kwm5MWdeicQmt26EPES,2023-09-11
Apollo Gardens,Upper Changi, 6 mins,1300.0,Terraced House,Common room,150.0,FULLY FURNISHED,2023-09-11 13:57:29.337839,https://99.co/singapore/rooms/property/sunbird-circle-landed-hFeRVChZMjL7RMEizZuGP5,2023-09-11
Raeburn Park,,,3500.0,Conservation House,Master room,220.0,FULLY FURNISHED,2023-09-11 13:57:29.337841,https://99.co/singapore/rooms/property/raeburn-park-landed-eEUFLJDHuW2GNz2VZdSano,2023-09-11
The Shaughnessy,,,1000.0,Terraced House,Common room,150.0,FULLY FURNISHED,2023-09-11 13:57:29.337844,https://99.co/singapore/rooms/property/miltonia-close-landed-J7K4PvFSWJXVNGaEXuhCtM,2023-09-11
Cashew Garden,,,1300.0,Semi-D,Master room,286.0,FULLY FURNISHED,2023-09-11 13:57:29.337846,https://99.co/singapore/rooms/property/cashew-link-landed-QHVBbYKYLQWRYUHVqQJQCi,2023-09-11
Seaside Park,,,1500.0,Bungalow,Master room,100.0,FULLY FURNISHED,2023-09-11 13:57:29.337849,https://99.co/singapore/rooms/property/jalan-azam-landed-aB37WzJ9bb5vqHv3ED3dBe,2023-09-11
684C Choa Chu Kang Crescent,,,1400.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-11 13:57:29.337851,https://99.co/singapore/rooms/property/684c-choa-chu-kang-crescent-hdb-98Z5Gc2tHgikrVp3eTA9Gc,2023-09-11
344 River Valley Rd,Great World, 5 mins,3200.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-11 13:57:29.337854,https://99.co/singapore/rooms/property/rv-altitude-condo-B2bKWipKGtkdyXv29qHspS,2023-09-11
Carlisle Road,,,3313.0,Terraced House,Master room,300.0,FULLY FURNISHED,2023-09-11 13:57:29.337856,https://99.co/singapore/rooms/property/carlisle-road-landed-kHYhngFy4YdBTtDWpTizZG,2023-09-11
3 Nathan Rd,,,22000.0,Condo,Whole unit,3650.0,PARTIALLY FURNISHED,2023-09-11 13:57:29.337858,https://99.co/singapore/rooms/property/regency-park-condo-6RcHV4ojUjz9ApeLcEgxa2,2023-09-11
61 Chestnut Ave,,,1500.0,Condo,Master room,300.0,FULLY FURNISHED,2023-09-11 13:57:29.337861,https://99.co/singapore/rooms/property/eco-sanctuary-condo-iXgqmYJD9agF4hubKUs7BD,2023-09-11
106B Bidadari Park Drive,Potong Pasir, 4 mins,1500.0,HDB,Master room,300.0,FULLY FURNISHED,2023-09-11 13:57:29.337863,https://99.co/singapore/rooms/property/106b-bidadari-park-drive-hdb-NBQw8y75q8K9JWPT6WcR3p,2023-09-11
645 Punggol Central,Kadaloor, 2 mins,1100.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337866,https://99.co/singapore/rooms/property/645-punggol-central-hdb-G87gJNEzwDzEwbuPq9ykjN,2023-09-10
117B Rivervale Drive,,,880.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-10 13:57:29.337868,https://99.co/singapore/rooms/property/117b-rivervale-drive-hdb-f3piRmosfJEVMsofPeFyKX,2023-09-10
Jalan Hitam Manis,,,800.0,Terraced House,Common room,80.0,FULLY FURNISHED,2023-09-10 13:57:29.337870,https://99.co/singapore/rooms/property/jalan-hitam-manis-landed-PBmpcmWB7YTN4JrFcrtS82,2023-09-10
11 Anchorvale Cres,Farmway, 4 mins,1200.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337873,https://99.co/singapore/rooms/property/bellewaters-condo-ESKFdrjDfyepFg6D5EudWX,2023-09-10
303C Anchorvale Link,Renjong, 1 mins,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-10 13:57:29.337875,https://99.co/singapore/rooms/property/303c-anchorvale-link-hdb-hesgfV5HgFK4stswf6jSY2,2023-09-10
150 Prince Charles Cres,Redhill, 3 mins,2500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337878,https://99.co/singapore/rooms/property/tanglin-view-condo-VQC3pQX8bEXuqf5BkRrxMv,2023-09-10
668A Edgefield Plains,Oasis, 5 mins,900.0,HDB,Whole unit,969.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337880,https://99.co/singapore/rooms/property/668a-edgefield-plains-hdb-BqaadiL7MvAcbwNdNz9wst,2023-09-10
45 Normanton Pk,,,5200.0,Condo,Studio,689.0,FULLY FURNISHED,2023-09-10 13:57:29.337883,https://99.co/singapore/rooms/property/normanton-park-condo-TBossTNJgEDZ5XpxSR2Qvf,2023-09-10
169 Stirling Road,,,1200.0,HDB,Common room,150.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337885,https://99.co/singapore/rooms/property/169-stirling-road-hdb-ezTvogMiLJDsVEcbtbQY8i,2023-09-10
900 Sims Ave,Eunos, 2 mins,4000.0,Condo,Studio,420.0,FULLY FURNISHED,2023-09-10 13:57:29.337887,https://99.co/singapore/rooms/property/parc-esta-condo-cxAvfPXjKH66tSAQmZfKS9,2023-09-10
93 Whampoa Drive,,,1200.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-10 13:57:29.337890,https://99.co/singapore/rooms/property/93-whampoa-drive-hdb-VkJ4pv4WB3a6jDPnPeSZH7,2023-09-10
2 Sims Dr,Aljunied, 5 mins,3400.0,Condo,Studio,460.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337892,https://99.co/singapore/rooms/property/sims-urban-oasis-condo-aBgkDPwLzfF4ury3Xq38BH,2023-09-10
16 Simei St 1,,,1000.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-10 13:57:29.337895,https://99.co/singapore/rooms/property/melville-park-condo-YTieSTFQDoVTQ7cKcQzYcg,2023-09-10
1 Simei St 3,,,1200.0,Condo,Common room,50.0,FULLY FURNISHED,2023-09-10 13:57:29.337897,https://99.co/singapore/rooms/property/eastpoint-green-condo-D98mLNc2ySqxgHLRHmcRYv,2023-09-10
1 Simei St 3,,,1480.0,Condo,Master room,160.0,FULLY FURNISHED,2023-09-10 13:57:29.337899,https://99.co/singapore/rooms/property/eastpoint-green-condo-UXjy6zg2u4BB8Fin7uJgqJ,2023-09-10
225 Tampines Street 23,Tampines East, 2 mins,1800.0,HDB,Master room,210.0,FULLY FURNISHED,2023-09-10 13:57:29.337902,https://99.co/singapore/rooms/property/225-tampines-street-23-hdb-QpVFRikGBFHp7LYEWHRna7,2023-09-10
1 Simei St 3,,,1050.0,Condo,Common room,50.0,FULLY FURNISHED,2023-09-10 13:57:29.337904,https://99.co/singapore/rooms/property/eastpoint-green-condo-Q47uRsXxsofaxb9HZ4uBKv,2023-09-10
808B Choa Chu Kang Avenue 1,Keat Hong, 6 mins,950.0,HDB,Common room,250.0,FULLY FURNISHED,2023-09-10 13:57:29.337907,https://99.co/singapore/rooms/property/808b-choa-chu-kang-avenue-1-hdb-9PZopNJw5vjLD9MWT96Ran,2023-09-10
320 Balestier Rd,,,2700.0,Condo,Master room,220.0,FULLY FURNISHED,2023-09-10 13:57:29.337909,https://99.co/singapore/rooms/property/coliwoo-balestier-320-condo-Y3B4uQgUcqHPrWhZLjKDNX,2023-09-10
316A Yishun Avenue 9,,,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-10 13:57:29.337911,https://99.co/singapore/rooms/property/316a-yishun-avenue-9-hdb-fLi2vW7aUhnJMLZSkGHQGR,2023-09-10
432B Yishun Avenue 1,,,1100.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337914,https://99.co/singapore/rooms/property/432b-yishun-avenue-1-hdb-h8bT9HxmB8HXoeXHuujKyT,2023-09-10
627 Yishun Street 61,Khatib, 6 mins,880.0,HDB,Common room,110.0,FULLY FURNISHED,2023-09-10 13:57:29.337916,https://99.co/singapore/rooms/property/627-yishun-street-61-hdb-Mre7XvWsLXbGrmvpxNgHxk,2023-09-10
30 Lor Mydin,Kembangan, 1 mins,1600.0,Condo,Common room,70.0,FULLY FURNISHED,2023-09-10 13:57:29.337919,https://99.co/singapore/rooms/property/astoria-park-condo-MFLjH2NLVxZeRcavuyPhok,2023-09-10
119 Lorong 1 Toa Payoh,Braddell, 2 mins,1200.0,HDB,Common room,180.0,FULLY FURNISHED,2023-09-10 13:57:29.337921,https://99.co/singapore/rooms/property/119-lorong-1-toa-payoh-hdb-Ctcmm5GC4yofUHfFbkxKBc,2023-09-10
31 Simei Rise,,,2600.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-10 13:57:29.337924,https://99.co/singapore/rooms/property/savannah-condopark-condo-kiU8GkRgCWngoXghTq4LZh,2023-09-10
112 Punggol Walk,Soo Teck, 4 mins,1100.0,Condo,Common room,200.0,FULLY FURNISHED,2023-09-10 13:57:29.337926,https://99.co/singapore/rooms/property/twin-waterfalls-condo-AwWNjVwjx2844zdRwAir5X,2023-09-10
30 Lor Mydin,Kembangan, 1 mins,1280.0,Condo,Common room,50.0,FULLY FURNISHED,2023-09-10 13:57:29.337928,https://99.co/singapore/rooms/property/astoria-park-condo-eyu4ByGAnHdMY7DDMJ7voZ,2023-09-10
103 Haig Rd,,,2800.0,Condo,Master room,375.0,FULLY FURNISHED,2023-09-10 13:57:29.337931,https://99.co/singapore/rooms/property/the-serenno-condo-QGjfUZ777v7QYywRSJmFJ7,2023-09-10
134 Ang Mo Kio Avenue 3,,,1200.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-10 13:57:29.337933,https://99.co/singapore/rooms/property/134-ang-mo-kio-avenue-3-hdb-KQVxW7YWPSZhbzmaYMg4fq,2023-09-10
786B Woodlands Drive 60,,,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337936,https://99.co/singapore/rooms/property/786b-woodlands-drive-60-hdb-pKnL9SbrMSTikGzzBzUQ9N,2023-09-10
43 Sims Drive,,,1200.0,HDB,Master room,1313.0,FULLY FURNISHED,2023-09-10 13:57:29.337938,https://99.co/singapore/rooms/property/43-sims-drive-hdb-3UtFXofuH8hnU4CneNpvEY,2023-09-10
2 Marina Boulevard,Downtown, 2 mins,1400.0,Condo,Common room,110.0,FULLY FURNISHED,2023-09-10 13:57:29.337940,https://99.co/singapore/rooms/property/the-sail-marina-bay-condo-75f7htiMFH3zbKXH3xcLiQ,2023-09-10
8 Saint George's Lane,Boon Keng, 6 mins,2000.0,HDB,Master room,715.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337943,https://99.co/singapore/rooms/property/8-saint-georges-lane-hdb-PjMEYw62ooyqGgEjT8ZJKz,2023-09-10
838 Yishun Street 81,Khatib, 1 mins,950.0,HDB,Master room,215.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337945,https://99.co/singapore/rooms/property/838-yishun-street-81-hdb-k5gziHc2AL4imqDwj3YtEq,2023-09-10
793 Woodlands Avenue 6,Admiralty, 3 mins,1000.0,HDB,Common room,300.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337948,https://99.co/singapore/rooms/property/793-woodlands-avenue-6-hdb-GYBfPV8EWBvSdUkZUZ4x24,2023-09-10
288 Yishun Avenue 6,,,900.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-10 13:57:29.337950,https://99.co/singapore/rooms/property/288-yishun-avenue-6-hdb-dN8W6V8ghs4vzsk4mkVoV4,2023-09-10
731 Woodlands Circle,Admiralty, 6 mins,1300.0,HDB,Master room,161.0,FULLY FURNISHED,2023-09-10 13:57:29.337952,https://99.co/singapore/rooms/property/731-woodlands-circle-hdb-iGzhoY4CNJ5LvNY8hD8jLv,2023-09-10
732 Bedok Reservoir Rd,,,1500.0,Condo,Master room,168.0,FULLY FURNISHED,2023-09-10 13:57:29.337955,https://99.co/singapore/rooms/property/waterfront-isle-condo-h2MrhZ8h3jwoiPp5TnPCGj,2023-09-10
Yunnan Gardens,,,2200.0,Terraced House,Common room,180.0,UNFURNISHED,2023-09-10 13:57:29.337957,https://99.co/singapore/rooms/property/yunnan-crescent-landed-djHVeoNCt3h2WZKVgxmXej,2023-09-10
5A Shenton Way,Shenton Way, 2 mins,4200.0,Condo,Master room,441.0,FULLY FURNISHED,2023-09-10 13:57:29.337960,https://99.co/singapore/rooms/property/v-on-shenton-condo-CStrMYNtAHFVNt3P9h2GRS,2023-09-10
6 Marina Boulevard,Downtown, 2 mins,2480.0,Condo,Common room,139.0,FULLY FURNISHED,2023-09-10 13:57:29.337962,https://99.co/singapore/rooms/property/the-sail-marina-bay-condo-2BGZGuhCt4WoUyQ2jbDocG,2023-09-10
1 Pk Rd,Chinatown, 1 mins,1500.0,Condo,Common room,138.0,FULLY FURNISHED,2023-09-10 13:57:29.337964,https://99.co/singapore/rooms/property/peoples-park-complex-condo-kz2rqBx7Zzte6jkEYk4Dz9,2023-09-10
872 Woodlands Street 81,,,900.0,HDB,Master room,155.0,FULLY FURNISHED,2023-09-10 13:57:29.337967,https://99.co/singapore/rooms/property/872-woodlands-street-81-hdb-FRJgsbLaAyWkumk2kYfD8X,2023-09-10
892A Woodlands Drive 50,Woodlands, 6 mins,1290.0,HDB,Common room,140.0,FULLY FURNISHED,2023-09-10 13:57:29.337969,https://99.co/singapore/rooms/property/892a-woodlands-drive-50-hdb-QZuwzMefLMwjhwsAdenco5,2023-09-10
22 Sin Ming Walk,Bright Hill, 4 mins,1600.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337972,https://99.co/singapore/rooms/property/bishan-park-condominium-condo-bhsPtLbtUfvuYPoPaUHxAp,2023-09-10
14 Kitchener Link,Farrer Park, 5 mins,1800.0,Condo,Common room,70.0,FULLY FURNISHED,2023-09-10 13:57:29.337974,https://99.co/singapore/rooms/property/city-square-residences-condo-HWfZQDnRsMf6HXrWobK6Wf,2023-09-10
14 Kitchener Link,Farrer Park, 5 mins,1280.0,Condo,Common room,50.0,FULLY FURNISHED,2023-09-10 13:57:29.337976,https://99.co/singapore/rooms/property/city-square-residences-condo-npkqcRNkqgCyGyzLTczXXQ,2023-09-10
40 Chai Chee Avenue,Bedok, 5 mins,1200.0,HDB,Master room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337979,https://99.co/singapore/rooms/property/40-chai-chee-avenue-hdb-cgCs4btCmFBmxgHoJys2kx,2023-09-10
21 Hazel Pk Terrace,Petir, 6 mins,650.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-10 13:57:29.337981,https://99.co/singapore/rooms/property/hazel-park-condominium-condo-5NspuZW6nNet3YcomGes2c,2023-09-10
93 Geylang Bahru,Geylang Bahru, 1 mins,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-10 13:57:29.337984,https://99.co/singapore/rooms/property/93-geylang-bahru-hdb-R97FsRYSzv5W2yhcRPy3Ae,2023-09-10
27 Simei St 4,Simei, 4 mins,3000.0,Condo,Master room,810.0,FULLY FURNISHED,2023-09-10 13:57:29.337986,https://99.co/singapore/rooms/property/tropical-spring-condo-QTqbFXhELrrys2nRR4in87,2023-09-10
533 Bedok North Street 3,,,1200.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337988,https://99.co/singapore/rooms/property/533-bedok-north-street-3-hdb-YAHoFA56jXS6zxw4nMoW2n,2023-09-10
33 Club St,Telok Ayer, 3 mins,2600.0,Condo,Master room,180.0,FULLY FURNISHED,2023-09-10 13:57:29.337991,https://99.co/singapore/rooms/property/emerald-garden-condo-C7R6npM9GSh4u9iVj8NDJu,2023-09-10
14 Kitchener Link,Farrer Park, 5 mins,2680.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10 13:57:29.337993,https://99.co/singapore/rooms/property/city-square-residences-condo-PRnwQKYuRvWDGSSTGcSLCs,2023-09-10
30 Middle Rd,Bugis, 4 mins,4800.0,Condo,Studio,409.0,FULLY FURNISHED,2023-09-10 13:57:29.337996,https://99.co/singapore/rooms/property/the-m-condo-n2avFJ5LMekjG8WAaJcAwN,2023-09-10
5 Kg Eunos,Eunos, 4 mins,2400.0,Condo,Master room,250.0,PARTIALLY FURNISHED,2023-09-10 13:57:29.337998,https://99.co/singapore/rooms/property/eunos-park-condo-mjHJazBAHGY7ocz6EP3iTa,2023-09-10
107A Canberra Street,,,850.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-10 13:57:29.338000,https://99.co/singapore/rooms/property/107a-canberra-street-hdb-STxhUjqfPQYfnN4TvKxJvm,2023-09-10
Kismis Place,,,1800.0,Semi-D,Master room,300.0,FULLY FURNISHED,2023-09-10 13:57:29.338003,https://99.co/singapore/rooms/property/kismis-place-landed-DfEfuoVSGhKVsqyVuCFthU,2023-09-10
Frankel Estate,,,3000.0,Semi-D,Master room,250.0,FULLY FURNISHED,2023-09-10 13:57:29.338005,https://99.co/singapore/rooms/property/frankel-drive-landed-RwgwgXmXWh8djNYBmnpMCX,2023-09-10
Happy Mansion,,,1400.0,Terraced House,Common room,250.0,FULLY FURNISHED,2023-09-10 13:57:29.338008,https://99.co/singapore/rooms/property/happy-avenue-north-landed-Y5TwBvcQHAshWaQ7WjTrkX,2023-09-10
Poh Huat Road,,,1800.0,Corner Terrace,Common room,350.0,FULLY FURNISHED,2023-09-10 13:57:29.338010,https://99.co/singapore/rooms/property/poh-huat-road-landed-PV3n6F9kFpbN6Cz4UscQdy,2023-09-10
Frankel Estate,,,1900.0,Bungalow,Master room,200.0,FULLY FURNISHED,2023-09-10 13:57:29.338012,https://99.co/singapore/rooms/property/dunbar-walk-landed-KSKUEmknpheBhmkNvdg55i,2023-09-10
The Woods,Gek Poh, 5 mins,1500.0,Semi-D,Common room,180.0,FULLY FURNISHED,2023-09-10 13:57:29.338015,https://99.co/singapore/rooms/property/westwood-avenue-landed-HcaveJ8XeDV8srSq4YbXhP,2023-09-10
Saint Anne's Wood,,,1600.0,Bungalow,Master room,400.0,FULLY FURNISHED,2023-09-10 13:57:29.338017,https://99.co/singapore/rooms/property/saint-annes-wood-landed-2K3gxYKvuea8ZxFETQZDCj,2023-09-10
Lowland Road,,,1780.0,Bungalow,Master room,239.0,FULLY FURNISHED,2023-09-10 13:57:29.338020,https://99.co/singapore/rooms/property/lowland-road-landed-nfGDRPPwcMR3aRgsrCkVSE,2023-09-10
Kimsia Park,Orchard, 3 mins,2500.0,Terraced House,Master room,213.0,FULLY FURNISHED,2023-09-10 13:57:29.338022,https://99.co/singapore/rooms/property/jalan-jintan-landed-fsjgQyjZSKSM4VAvxFwrzP,2023-09-10
Jalan Terubok,,,1150.0,Terraced House,Master room,115.0,FULLY FURNISHED,2023-09-10 13:57:29.338025,https://99.co/singapore/rooms/property/jalan-terubok-landed-Dx8izZc5wb3XSVP5Sb4yGy,2023-09-10
Kimnan Park,,,1700.0,Corner Terrace,Common room,250.0,FULLY FURNISHED,2023-09-10 13:57:29.338027,https://99.co/singapore/rooms/property/taman-selamat-landed-DQWdojgRS9DL9tqyGjmjkF,2023-09-10
140 Yishun Ring Road,,,900.0,HDB,Common room,200.0,FULLY FURNISHED,2023-09-09 13:57:29.338029,https://99.co/singapore/rooms/property/140-yishun-ring-road-hdb-YTPFYVTHSQV64tto6kVK45,2023-09-09
153 Rivervale Crescent,,,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-09 13:57:29.338032,https://99.co/singapore/rooms/property/153-rivervale-crescent-hdb-gHaxgGkUpnUTcHXYdqVifw,2023-09-09
112 Pasir Ris Street 11,Pasir Ris East, 6 mins,1000.0,HDB,Common room,180.0,FULLY FURNISHED,2023-09-09 13:57:29.338034,https://99.co/singapore/rooms/property/112-pasir-ris-street-11-hdb-UCkAsXw2aqdUwA2DcZSmot,2023-09-09
12 Simei St 1,,,1600.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-09 13:57:29.338037,https://99.co/singapore/rooms/property/melville-park-condo-XKML3YM8ctoCPCd4zDVopU,2023-09-09
125 Rivervale Street,Bakau, 3 mins,950.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-09 13:57:29.338039,https://99.co/singapore/rooms/property/125-rivervale-street-hdb-9wrBgXQagUuUK44daqApDW,2023-09-09
79 Tampines Ave 1,,,1500.0,Condo,Common room,200.0,FULLY FURNISHED,2023-09-09 13:57:29.338041,https://99.co/singapore/rooms/property/waterview-condo-6WUu3PXGcDxZtWWpAz9Gug,2023-09-09
71 Punggol Ctrl,Punggol, 2 mins,3400.0,Condo,Studio,581.0,PARTIALLY FURNISHED,2023-09-09 13:57:29.338044,https://99.co/singapore/rooms/property/watertown-condo-cWDRt9qjbz8zMtAbqwUvag,2023-09-09
503 Pasir Ris Street 52,,,1300.0,HDB,Master room,1574.0,FULLY FURNISHED,2023-09-09 13:57:29.338046,https://99.co/singapore/rooms/property/503-pasir-ris-street-52-hdb-WyE3nh32B3qt4ekHh7JdDm,2023-09-09
474 Pasir Ris Drive 6,,,1100.0,HDB,Whole unit,2700.0,FULLY FURNISHED,2023-09-09 13:57:29.338049,https://99.co/singapore/rooms/property/474-pasir-ris-drive-6-hdb-59hzRxfEosVkZiLA32i3LB,2023-09-09
191 Pasir Ris Street 12,Pasir Ris East, 3 mins,1600.0,HDB,Master room,120.0,FULLY FURNISHED,2023-09-09 13:57:29.338051,https://99.co/singapore/rooms/property/191-pasir-ris-street-12-hdb-cZ2afSChQVe4qHbB8eaHyV,2023-09-09
26 Bt Batok East Ave 2,,,2550.0,Condo,Master room,188.0,FULLY FURNISHED,2023-09-09 13:57:29.338053,https://99.co/singapore/rooms/property/hillview-regency-condo-XpbrYm7b4ewt6abJrcEbg9,2023-09-09
538 Jelapang Road,Senja, 2 mins,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338056,https://99.co/singapore/rooms/property/538-jelapang-road-hdb-VwfAgjqWwB8JUsouEph8uV,2023-09-09
1 Punggol Field Walk,Coral Edge, 2 mins,1250.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-09 13:57:29.338058,https://99.co/singapore/rooms/property/flo-residence-condo-ZejuRUQGe6LrgpRgeg84cj,2023-09-09
250N Pasir Panjang Rd,Haw Par Villa, 2 mins,3200.0,Condo,Studio,377.0,PARTIALLY FURNISHED,2023-09-09 13:57:29.338061,https://99.co/singapore/rooms/property/sunstone-hill-condo-JTckk42APG8Arm7WWntJoN,2023-09-09
21 Tampines St 34,,,2200.0,Condo,Master room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338063,https://99.co/singapore/rooms/property/the-eden-at-tampines-condo-Wi26NecWA5v8ZnP7CPt9mQ,2023-09-09
805B Keat Hong Close,,,900.0,HDB,Common room,110.0,FULLY FURNISHED,2023-09-09 13:57:29.338065,https://99.co/singapore/rooms/property/805b-keat-hong-close-hdb-d89baNaEbJNFX943FEX57Q,2023-09-09
850 Tampines Street 82,,,5000.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-09 13:57:29.338068,https://99.co/singapore/rooms/property/850-tampines-street-82-hdb-k62SvZmKtLNMaQSunqDvfQ,2023-09-09
632 Choa Chu Kang North 6,Yew Tee, 2 mins,1500.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338070,https://99.co/singapore/rooms/property/632-choa-chu-kang-north-6-hdb-CSpGGPtcpTFupbv9hpwYbo,2023-09-09
108 Mcnair Road,Boon Keng, 5 mins,2000.0,HDB,Master room,110.0,FULLY FURNISHED,2023-09-09 13:57:29.338073,https://99.co/singapore/rooms/property/108-mcnair-road-hdb-6XSTif7rrnC5PqDmRPMRaK,2023-09-09
12 Simei St 1,,,1600.0,Condo,Master room,400.0,FULLY FURNISHED,2023-09-09 13:57:29.338075,https://99.co/singapore/rooms/property/melville-park-condo-6AT4yYqc7KACJmPWRAPKuR,2023-09-09
14 Simei St 1,,,1250.0,Condo,Common room,300.0,FULLY FURNISHED,2023-09-09 13:57:29.338078,https://99.co/singapore/rooms/property/melville-park-condo-D37XSeaTBwTFuqEoe2Hkbm,2023-09-09
150 Thomson Rd,Novena, 3 mins,1400.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338080,https://99.co/singapore/rooms/property/thomson-euro-asia-condo-9yixSnM4FgMVFX7SfzESNr,2023-09-09
324 Clementi Avenue 5,Clementi, 1 mins,2000.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-09 13:57:29.338082,https://99.co/singapore/rooms/property/324-clementi-avenue-5-hdb-Hjs5jUPguxMyeaH5M2j63s,2023-09-09
139 Bedok Reservoir Road,Bedok North, 6 mins,800.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338085,https://99.co/singapore/rooms/property/139-bedok-reservoir-road-hdb-oH38U5iLYKD3LPdthNNLKj,2023-09-09
10 Teck Whye Avenue,Phoenix, 4 mins,1800.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-09 13:57:29.338087,https://99.co/singapore/rooms/property/10-teck-whye-avenue-hdb-AQ9EAMM9fwhuCpZBH74acx,2023-09-09
6 Petir Rd,Bukit Panjang, 1 mins,1300.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-09 13:57:29.338090,https://99.co/singapore/rooms/property/maysprings-condo-hiQWris2REmkkWwPHkQvm7,2023-09-09
248 Bukit Batok East Avenue 5,,,1000.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-09 13:57:29.338092,https://99.co/singapore/rooms/property/248-bukit-batok-east-avenue-5-hdb-WCkhd4EFwnNHrVxCSLFZca,2023-09-09
73 Cavenagh Rd,,,2350.0,Condo,Studio,400.0,FULLY FURNISHED,2023-09-09 13:57:29.338094,https://99.co/singapore/rooms/property/cavenagh-gardens-condo-EkvGUn4qZ6YyRSAz3VSRJH,2023-09-09
755 Jurong West Street 74,Gek Poh, 4 mins,1200.0,HDB,Common room,50.0,FULLY FURNISHED,2023-09-09 13:57:29.338097,https://99.co/singapore/rooms/property/755-jurong-west-street-74-hdb-Aozw294pqjQPXQzv6Hg4jG,2023-09-09
